id,age,gender,height,weight,body_fat,diastolic,systolic,grip_force,sit_bend_forward,sit_ups,broad_jump
2733,35,M,166.7,67.1,20.4,86.0,150,44.2,16.7,61.0,222.0
2933,35,M,164.0,69.1,16.2,88.0,153,47.2,27.1,50.0,251.0
11166,31,M,181.1,64.2,16.0,90.0,143,46.4,17.4,52.0,201.0
13021,30,M,180.0,83.6,13.4,99.0,145,49.0,17.0,51.0,264.0
6248,63,M,173.1,70.4,20.9,109.0,188,40.0,16.8,43.0,192.0
5103,21,M,167.5,56.2,9.7,81.0,120,45.0,17.2,65.0,270.0
12428,47,M,166.7,61.7,14.0,66.0,118,45.4,22.5,55.0,222.0
2512,62,F,159.2,50.8,27.1,71.0,128,25.6,24.2,22.0,147.0
1032,27,M,174.0,64.9,16.5,92.0,129,44.6,15.5,52.0,226.0
3380,52,M,163.9,66.3,20.5,72.0,127,32.0,16.6,50.0,204.0
12760,21,M,172.4,68.8,14.2,62.0,110,47.2,22.3,65.0,252.0
2846,31,F,159.3,52.9,15.4,87.0,127,31.3,20.1,48.0,190.0
849,24,M,161.1,53.7,6.9,63.0,121,41.8,24.3,60.0,248.0
4760,23,F,161.5,57.1,24.6,84.0,126,28.2,21.2,52.0,192.0
578,45,M,164.7,56.1,14.1,88.0,136,41.0,14.5,48.0,216.0
1976,21,M,175.7,71.8,12.8,61.0,118,46.6,25.0,62.0,262.0
5397,29,F,152.6,50.9,31.8,62.0,103,27.2,22.3,50.0,157.0
2136,21,M,170.5,64.0,13.2,78.0,138,48.1,19.8,73.0,290.0
10104,27,M,164.5,68.4,22.8,91.0,155,47.7,19.1,53.0,225.0
4446,32,F,160.1,51.8,18.1,73.0,120,30.3,23.8,37.0,180.0
12697,25,M,171.2,65.1,9.7,67.0,123,44.5,15.8,63.0,228.0
2244,28,F,169.3,68.1,29.8,80.0,128,32.7,24.8,33.0,175.0
4399,25,M,171.4,65.7,10.7,87.0,142,49.9,15.7,62.0,256.0
11389,36,M,172.4,68.5,12.0,73.0,128,50.2,22.4,55.0,220.0
5155,23,M,181.1,77.9,16.2,86.0,144,47.8,17.0,63.0,250.0
12037,54,F,159.2,53.5,26.2,70.0,100,23.1,21.9,35.0,154.0
5970,60,M,160.0,65.1,17.2,91.0,140,43.6,12.8,45.0,212.0
1260,25,F,169.6,58.3,29.0,66.0,105,29.4,22.7,33.0,167.0
4005,60,M,168.1,60.1,9.9,84.0,134,42.2,16.4,32.0,222.0
13134,22,F,155.1,53.0,22.3,65.0,118,31.5,21.8,55.0,225.0
13024,22,F,166.3,53.8,19.7,76.0,128,28.0,21.3,46.0,181.0
9421,57,M,158.0,58.4,22.2,65.0,118,39.9,23.3,41.0,187.0
10688,28,M,171.0,66.3,20.5,90.0,145,46.6,20.6,55.0,239.0
9165,34,M,168.9,70.9,14.8,78.0,130,46.3,24.8,58.0,221.0
12858,32,M,172.8,74.6,14.5,79.0,144,55.3,16.1,59.0,248.0
7338,37,M,177.0,74.0,18.5,84.0,132,48.6,22.1,53.0,220.0
6010,36,M,179.4,63.6,5.9,93.0,156,43.8,24.4,59.0,248.0
5631,23,F,155.2,49.6,23.8,72.0,119,23.2,28.5,55.0,191.0
11361,28,F,162.0,56.6,27.6,60.0,116,32.2,20.8,43.0,190.0
7462,32,M,171.5,71.9,15.5,60.0,120,47.5,15.7,47.0,238.0
9647,55,F,153.3,46.8,26.3,92.0,155,29.3,26.1,28.0,146.0
1898,21,F,172.1,59.2,21.6,61.0,100,30.6,21.0,53.0,182.0
5904,26,M,173.1,66.0,11.8,69.0,124,48.9,27.8,56.0,272.0
7704,53,M,163.9,70.8,24.8,79.0,135,45.7,19.9,44.0,208.0
1922,59,F,154.7,60.34,37.3,91.0,149,26.7,20.5,25.0,148.0
6810,25,M,169.1,55.9,9.9,71.0,112,40.5,22.4,59.0,210.0
4327,25,M,177.2,70.7,14.9,90.0,141,48.9,19.2,52.0,227.0
10503,60,M,168.9,55.6,14.2,65.0,107,41.7,15.5,32.0,182.0
2471,23,F,163.1,69.0,30.7,68.0,114,30.0,25.5,44.0,178.0
12608,27,F,166.1,63.1,27.1,71.0,122,33.7,20.9,43.0,154.0
10098,25,M,184.6,69.9,13.1,62.0,130,45.1,23.5,58.0,244.0
896,44,F,164.5,63.6,28.3,93.0,123,28.6,19.9,38.0,138.0
3578,26,F,164.1,58.1,20.5,76.0,136,28.5,20.3,50.0,183.0
6257,24,F,161.2,61.0,26.4,71.0,118,31.9,20.8,47.0,194.0
8753,26,M,180.7,83.7,19.5,71.0,111,53.0,17.7,52.0,230.0
12527,21,M,172.1,66.2,14.8,66.0,123,43.1,28.2,56.0,283.0
10005,28,F,158.1,49.4,27.2,68.0,103,29.0,32.6,40.0,167.0
13149,26,M,176.0,80.0,11.1,82.0,141,49.7,15.3,54.0,253.0
11995,21,F,162.2,59.8,30.4,70.0,108,24.4,20.6,44.0,192.0
2259,29,M,179.4,77.6,16.5,82.0,141,46.1,27.0,54.0,248.0
4779,24,M,176.1,73.5,22.0,71.0,126,48.4,23.9,61.0,219.0
11856,53,F,171.8,65.2,25.3,83.0,124,31.3,30.0,51.0,152.0
8816,25,M,181.9,76.4,13.1,70.0,113,39.7,22.6,63.0,232.0
11398,43,M,164.8,69.0,15.3,98.0,158,45.3,16.6,45.0,218.0
1547,22,M,179.0,84.2,27.4,90.0,143,53.2,16.1,56.0,229.0
6362,57,M,173.5,79.8,18.0,90.0,158,50.6,19.0,35.0,201.0
10531,40,F,159.1,51.9,25.2,77.0,141,30.4,27.9,52.0,182.0
12907,35,M,171.9,73.2,24.6,69.0,129,51.0,17.6,52.0,205.0
13176,22,F,161.4,54.2,27.5,73.0,142,29.6,25.4,42.0,206.0
4698,30,M,179.6,82.7,13.1,73.0,125,52.2,20.2,60.0,260.0
11914,24,F,161.1,52.6,27.6,82.0,114,33.1,26.2,57.0,178.0
10021,27,F,162.4,59.7,31.8,69.0,120,37.3,31.0,44.0,189.0
13204,23,M,179.3,77.8,17.5,84.0,134,46.8,20.2,63.0,235.0
9728,22,M,170.4,68.7,14.4,65.0,112,33.6,17.8,59.0,240.0
6571,37,M,172.6,80.2,17.12946,77.0,140,48.1,17.3,58.0,235.0
12743,41,M,167.3,67.6,23.7,90.0,140,40.4,15.9,54.0,218.0
6609,60,M,171.8,73.0,20.5,86.0,153,43.5,14.9,40.0,191.0
3092,27,F,155.9,50.8,23.4,71.0,136,27.0,22.9,47.0,186.0
966,28,F,165.1,53.4,23.3,95.0,128,28.2,23.7,53.0,165.0
8912,26,M,183.3,88.7,12.8,81.0,133,56.7,21.7,55.0,274.0
3824,57,F,161.0,50.02,15.0,76.0,119,22.3,20.5,38.0,153.0
11112,22,F,168.9,57.68,29.0,80.0,146,22.7,20.9,40.0,171.0
1506,40,F,167.8,51.7,18.9,74.0,122,29.0,23.4,39.0,182.0
9681,22,F,166.7,68.92,32.8,75.0,119,32.2,20.6,38.0,189.0
2819,44,M,160.2,44.9,14.8,82.0,141,36.5,21.3,50.0,221.0
1602,60,M,168.2,66.9,24.4,81.0,155,40.3,22.6,31.0,194.0
5239,30,M,181.2,74.7,18.2,91.0,152,49.1,15.2,48.0,224.0
9044,64,F,157.0,50.3,22.3,79.0,118,22.5,29.5,21.0,139.0
5671,26,M,182.9,77.32,14.2,80.0,120,49.2,18.5,57.0,227.0
6510,24,M,178.1,72.8,17.7,80.0,145,50.6,17.6,57.0,236.0
2292,42,M,169.0,72.3,23.6,90.0,110,46.6,20.7,46.0,240.0
8750,44,M,178.8,72.7,9.3,94.0,148,43.4,21.9,48.0,40.0
3494,58,M,168.1,69.0,21.5,98.0,150,42.2,19.6,40.0,183.0
7343,25,F,164.5,68.5,38.7,76.0,123,33.0,21.3,51.0,167.0
3314,21,M,171.6,78.6,16.7,85.0,143,43.7,20.7,56.0,241.0
12510,45,M,179.6,80.8,14.3,92.0,132,50.4,22.5,56.0,258.0
4949,23,F,165.3,56.4,26.5,79.0,117,31.1,23.5,69.0,176.0
1011,46,M,171.7,60.8,19.0,68.0,122,37.4,16.4,53.0,194.0
5383,36,M,182.0,82.9,20.3,76.0,128,48.8,16.6,50.0,232.0
12481,30,F,157.1,55.0,28.1,88.0,138,28.0,18.3,35.0,149.0
1435,26,F,160.7,56.6,19.3,75.0,120,24.2,23.8,59.0,173.0
6752,25,F,153.4,45.9,17.5,62.0,101,29.6,23.5,53.0,191.0
10481,26,M,172.5,63.2,17.5,96.0,152,35.1,19.9,57.0,243.0
410,26,F,157.6,50.1,23.9,63.0,111,24.2,22.0,52.0,160.0
607,31,M,168.4,63.38,19.4,77.0,130,44.2,17.5,51.0,227.0
12089,25,F,159.5,54.8,27.4,77.0,117,26.5,20.0,46.0,164.0
11520,23,F,158.0,47.5,25.5,56.0,105,23.8,21.1,46.0,161.0
6507,48,F,162.0,46.8,20.3,87.0,122,25.4,29.6,41.0,170.0
8793,26,F,166.3,52.1,24.8,73.0,136,26.0,20.1,43.0,170.0
7477,50,M,179.3,85.0,21.1,78.0,135,53.5,18.8,41.0,217.0
12123,51,M,164.6,62.1,21.9,96.0,157,37.0,20.5,51.0,215.0
10939,25,F,156.0,46.8,20.2,77.0,128,22.1,21.9,42.0,179.0
11109,27,F,159.6,43.5,19.4,64.0,99,23.7,23.4,45.0,155.0
4122,31,F,168.0,58.9,27.4,76.0,118,28.7,21.1,36.0,175.0
1129,38,F,159.0,49.5,15.8,93.0,144,25.1,23.4,44.0,154.0
12716,63,M,169.3,69.1,16.9,83.0,121,41.9,16.0,37.0,190.0
456,38,F,163.1,61.0,26.5,77.0,123,32.4,21.8,37.0,170.0
11429,25,F,169.3,48.34,14.9,77.0,108,22.1,24.5,46.0,174.0
6117,27,F,163.4,64.7,28.9,86.0,127,28.9,20.2,51.0,170.0
13196,26,M,177.2,67.98,14.4,85.0,132,44.2,17.1,54.0,189.0
6101,27,F,163.6,51.9,21.6,81.0,127,28.4,23.6,49.0,189.0
3695,21,M,183.6,78.0,13.8,86.0,149,49.9,21.3,63.0,250.0
4058,52,F,152.8,46.2,20.0,61.0,109,24.5,27.0,29.0,165.0
7009,51,F,165.8,58.0,23.9,74.0,123,32.1,29.3,24.0,158.0
273,27,M,178.8,73.38,7.8,75.0,126,49.6,21.5,54.0,223.0
1334,49,F,157.6,46.9,22.8,55.0,101,24.1,20.0,41.0,155.0
4601,55,F,155.0,57.7,31.5,88.0,145,27.6,21.2,35.0,149.0
8086,51,M,174.5,79.9,17.8,88.0,134,53.7,15.8,49.0,228.0
909,25,M,175.2,73.9,11.0,82.0,140,54.3,18.4,58.0,252.0
10950,30,F,163.8,58.1,22.91287,84.0,131,27.8,22.3,50.0,189.0
4817,49,M,168.8,73.3,14.7,95.0,132,45.9,15.4,44.0,203.0
7614,22,M,179.7,72.2,8.4,72.0,119,50.5,26.0,61.0,285.0
11803,56,M,176.3,66.5,15.6,69.0,140,40.4,17.6,50.0,218.0
5542,21,M,171.0,69.8,16.0,64.0,138,45.2,20.2,64.0,238.0
5901,42,M,170.3,73.4,14.3,85.0,130,51.2,18.2,53.0,217.0
9771,21,M,176.8,95.1,22.8,93.0,147,58.1,18.5,59.0,233.0
10812,29,F,164.1,52.54,21.4,73.0,116,32.6,31.3,40.0,172.0
8413,36,M,182.0,83.0,22.0,87.0,134,50.0,15.9,45.0,210.0
6753,26,F,163.0,52.7,30.8,62.0,112,27.2,19.0,42.0,170.0
10759,28,M,178.4,79.2,15.5,63.0,129,48.4,16.0,59.0,248.0
5302,43,M,175.1,69.9,14.7,93.0,157,43.2,20.5,45.0,232.0
2156,22,F,161.8,58.0,28.3,72.0,133,30.1,26.6,44.0,198.0
11735,31,M,183.8,84.9,22.9,90.0,123,57.7,15.5,50.0,221.0
4881,24,F,160.6,55.3,26.7,69.0,114,28.4,21.8,48.0,206.0
10220,21,F,160.6,55.2,28.5,65.0,115,24.9,29.1,46.0,199.0
1101,22,F,152.6,47.6,20.9,63.0,111,23.2,28.6,46.0,168.0
8258,33,M,169.2,63.8,10.8,84.0,134,46.4,30.0,60.0,241.0
3956,27,M,170.7,72.0,14.0,95.0,154,54.9,20.6,59.0,237.0
7356,45,F,165.5,54.1,21.5,79.0,128,23.1,21.8,34.0,158.0
7166,21,F,162.2,55.3,24.9,84.0,131,28.5,24.2,46.0,207.0
7349,30,M,173.0,86.5,23.5,89.0,144,59.6,20.7,69.0,257.0
8849,33,M,181.7,78.0,13.1,80.0,136,56.1,29.2,60.0,250.0
8764,23,F,162.8,53.3,18.6,73.0,107,28.5,27.7,40.0,196.0
8471,28,M,178.0,83.2,18.6,79.0,146,58.1,19.3,53.0,240.0
11533,25,F,160.1,53.0,26.03511,70.0,146,28.9,21.3,40.0,170.0
7513,48,M,169.6,66.1,20.8,67.0,125,40.5,17.3,44.0,215.0
8999,35,F,155.0,46.7,17.7,62.0,106,21.8,22.0,35.0,137.0
5318,24,F,161.1,51.2,24.8,90.0,135,30.7,22.4,38.0,173.0
11351,28,M,164.1,58.9,12.1,69.0,116,42.9,20.3,52.0,247.0
11648,57,F,164.2,56.0,20.3,72.0,110,27.0,32.4,47.0,148.0
4614,24,F,162.0,52.1,15.9,65.0,106,32.6,25.4,60.0,180.0
9054,64,M,168.6,70.96,21.0,89.0,159,41.5,16.9,49.0,202.0
10510,23,M,176.1,76.1,23.4,72.0,136,43.2,17.2,59.0,253.0
12447,27,M,177.2,73.2,14.8,79.0,121,47.0,23.8,55.0,245.0
10578,60,M,165.9,61.9,10.3,77.0,150,42.3,22.1,45.0,215.0
7526,62,F,154.9,42.4,17.7,85.0,126,21.2,32.0,26.0,141.0
4359,23,M,171.5,70.7,11.1,82.0,149,57.0,17.4,61.0,236.0
3427,55,M,166.2,58.8,15.4,74.0,139,41.8,18.7,54.0,222.0
9489,62,M,170.2,63.8,18.2,69.0,131,41.3,12.4,33.0,201.0
12319,31,M,180.8,76.3,11.9,86.0,130,56.1,25.5,56.0,242.0
5277,53,F,155.5,53.3,26.8,63.0,105,18.4,19.6,24.0,147.0
114,35,M,184.7,84.18,16.3,70.0,120,48.8,15.3,56.0,229.0
6982,21,F,160.8,54.9,26.1,84.0,140,22.7,21.0,47.0,176.0
844,21,M,175.3,80.3,13.8,75.0,136,52.2,24.5,59.0,245.0
6619,64,M,175.6,64.3,17.5,80.0,123,42.0,17.8,38.0,223.0
2782,55,F,167.9,61.8,25.5,99.0,153,32.3,19.6,30.0,182.0
9378,25,M,171.0,69.2,18.1,77.0,132,45.7,28.3,80.0,267.0
1200,37,M,178.2,70.0,15.8,94.0,157,36.2,19.1,45.0,219.0
1789,28,F,175.0,70.5,30.0,75.0,131,33.2,25.9,37.0,163.0
2222,25,M,178.6,78.5,23.7,90.0,140,44.3,23.8,60.0,224.0
13215,22,F,163.4,56.8,29.9,69.0,128,24.6,28.3,41.0,164.0
8991,24,M,174.3,67.6,7.2,84.0,143,60.3,26.8,61.0,270.0
6760,26,M,179.4,70.6,11.4,79.0,139,46.7,18.2,52.0,243.0
9537,27,M,176.8,68.8,9.0,76.0,114,41.8,19.6,52.0,258.0
4072,22,M,171.2,67.1,13.6,69.0,141,52.1,16.2,72.0,275.0
8540,51,M,160.9,66.22,22.2,80.0,149,44.3,21.2,43.0,202.0
1528,26,F,159.3,59.4,33.8,82.0,121,26.6,25.3,45.0,166.0
1754,28,M,171.5,72.9,19.5,71.0,122,45.8,23.0,52.0,219.0
12822,53,F,154.1,47.8,20.3,60.0,106,24.1,26.5,26.0,171.0
691,35,M,179.0,79.0,13.5,91.0,140,56.7,29.3,62.0,259.0
6028,47,M,183.3,84.1,18.2,99.0,154,58.2,15.8,49.0,210.0
2011,21,F,149.9,48.4,31.2,65.0,117,22.5,23.0,42.0,162.0
5442,22,F,165.2,48.3,16.2,78.0,130,30.1,25.6,37.0,189.0
10907,38,M,175.5,78.4,20.9,80.0,132,53.0,16.9,51.0,238.0
12985,28,M,172.2,71.6,15.1,65.0,115,55.0,15.4,68.0,234.0
1424,48,M,170.0,70.3,13.9,90.0,111,46.6,24.6,56.0,248.0
591,51,M,163.5,53.8,17.3,76.0,124,35.7,16.3,44.0,193.0
3973,24,F,155.4,53.7,28.8,63.0,110,26.0,24.1,47.0,191.0
1224,36,M,171.0,69.4,9.2,57.0,111,52.2,17.0,54.0,238.0
6324,50,M,170.7,69.4,17.1,95.0,159,43.9,20.0,43.0,214.0
5199,62,M,170.8,76.4,28.0,99.0,156,42.8,12.3,39.0,194.0
5297,41,M,162.0,61.5,24.0,75.0,117,28.5,22.0,46.0,214.0
756,35,M,168.1,67.6,11.1,69.0,115,47.3,26.7,65.0,214.0
6203,38,F,160.0,56.1,22.49118,93.0,146,28.4,31.2,31.0,180.0
6232,30,M,169.8,73.8,19.5,98.0,159,47.3,17.7,54.0,252.0
7756,30,M,173.3,79.1,23.2,73.0,135,56.9,15.0,60.0,236.0
5406,33,M,177.7,82.76,18.2,86.0,148,58.8,18.9,50.0,229.0
495,24,F,160.4,58.7,29.1,77.0,115,29.6,22.1,54.0,187.0
11024,26,M,172.7,76.1,12.2,70.0,129,58.7,18.7,59.0,222.0
4063,28,M,175.4,60.6,13.5,76.0,123,44.4,17.5,53.0,227.0
638,25,M,170.7,66.8,15.9,70.0,132,48.5,20.2,56.0,245.0
2363,22,F,157.9,47.2,20.9,67.0,117,25.7,23.6,46.0,188.0
1542,60,M,170.0,65.1,15.0,77.0,136,52.6,15.5,34.0,214.0
11438,23,F,164.6,57.0,20.2,68.0,100,34.1,22.3,48.0,182.0
4376,21,M,172.8,67.9,13.8,73.0,116,50.0,25.1,69.0,245.0
12734,29,M,171.1,73.2,14.6,91.0,143,52.6,29.8,61.0,261.0
8065,28,M,170.7,71.5,14.9,71.0,113,49.9,15.8,61.0,239.0
1287,51,F,163.3,51.34,30.5,75.0,133,22.1,22.9,24.0,139.0
12919,48,M,163.1,60.8,17.9,78.0,126,38.2,14.3,42.0,232.0
9237,62,M,174.4,77.4,19.3,98.0,158,50.5,24.4,59.0,183.0
7927,61,M,168.3,66.3,22.5,85.0,140,38.8,16.9,35.0,192.0
9976,33,F,161.0,54.3,27.3,68.0,112,34.6,27.6,50.0,167.0
4048,24,F,177.4,62.7,23.4,86.0,139,30.8,21.5,49.0,213.0
2412,21,F,157.6,55.3,33.6,63.0,102,26.3,21.4,36.0,172.0
10268,45,M,171.5,68.76,19.0,82.0,138,42.7,21.7,44.0,212.0
12838,59,M,170.4,69.3,18.6,84.0,133,49.0,19.6,35.0,197.0
10439,28,M,169.1,86.0,19.2,84.0,128,63.0,23.4,57.0,247.0
8958,58,F,158.3,54.6,24.5,92.0,148,27.1,20.6,42.0,142.0
9348,30,F,151.5,44.7,27.9,66.0,107,25.6,20.4,37.0,162.0
12955,40,F,160.4,56.5,24.8,93.0,159,24.2,23.2,35.0,173.0
9864,24,F,169.5,58.8,22.3,88.0,137,30.6,22.9,38.0,182.0
4334,26,M,184.0,84.0,18.4,67.0,112,60.0,18.5,53.0,235.0
12720,25,F,168.0,52.0,17.2,70.0,135,30.1,20.2,50.0,205.0
10214,34,M,180.8,75.26,9.2,95.0,154,49.7,24.5,55.0,235.0
5148,41,F,158.0,50.5,20.3,87.0,128,21.7,30.3,56.0,182.0
1183,44,M,164.3,36.5,19.3,74.0,127,45.7,16.9,52.0,224.0
6071,27,M,178.1,73.5,13.4,77.0,148,56.7,17.1,55.0,237.0
9371,22,M,173.7,61.1,16.2,65.0,119,43.3,16.3,56.0,235.0
7949,27,M,177.2,81.9,20.2,93.0,141,53.6,17.3,56.0,222.0
2984,37,F,153.5,56.9,25.6,92.0,139,32.3,25.3,59.0,170.0
7702,23,F,161.1,66.3,33.1,80.0,140,29.4,20.0,51.0,170.0
9791,63,M,169.0,65.3,17.2,61.0,104,37.0,12.7,31.0,181.0
12181,39,M,166.2,54.5,15.9,89.0,128,30.5,27.5,47.0,231.0
9047,27,F,162.3,59.28,25.3,76.0,155,29.1,24.4,47.0,179.0
9000,26,F,160.2,54.3,23.6,66.0,118,42.3,22.9,53.0,190.0
9827,30,F,164.4,61.3,18.7,83.0,118,36.2,23.7,43.0,199.0
12700,22,F,160.2,47.7,17.2,80.0,120,36.7,25.4,45.0,224.0
4987,28,F,160.6,54.2,23.6,76.0,128,31.1,23.3,60.0,195.0
307,22,F,166.0,68.8,31.3,84.0,146,33.5,27.8,38.0,181.0
3513,32,M,174.6,79.7,21.0,69.0,136,56.0,20.4,48.0,226.0
1580,29,F,164.0,53.9,20.3,70.0,116,31.3,19.4,49.0,194.0
11313,26,M,167.8,65.1,12.3,76.0,134,39.3,16.3,62.0,224.0
7744,35,F,171.1,63.1,24.3,67.0,114,31.3,25.9,48.0,167.0
7820,22,F,164.4,57.7,27.7,80.0,120,31.3,21.2,43.0,180.0
4725,60,M,169.1,67.1,21.5,81.0,143,37.8,19.2,45.0,188.0
7806,27,F,162.2,55.8,28.2,68.0,120,28.9,28.2,48.0,169.0
3426,29,F,160.8,59.6,25.6,81.0,129,26.1,22.8,34.0,175.0
6617,28,M,174.7,82.7,25.4,98.0,140,53.1,16.7,60.0,237.0
2140,53,M,167.3,72.96,21.5,90.0,138,44.2,17.6,47.0,208.0
8744,25,M,176.2,72.1,9.9,69.0,128,50.1,18.6,54.0,249.0
2215,48,M,180.2,87.0,22.0,78.0,129,51.3,16.8,42.0,227.0
2163,40,M,176.9,72.4,25.3,72.4,137,43.1,14.5,44.0,196.0
10991,23,F,168.8,56.1,20.6,82.0,134,34.1,24.3,42.0,181.0
10648,63,F,155.6,52.7,24.2,75.0,132,23.1,23.1,23.0,125.0
3044,33,M,169.0,74.5,17.3,90.0,140,47.1,16.0,53.0,267.0
3772,42,F,164.2,64.5,26.8,67.0,113,27.0,20.6,35.0,164.0
2507,21,M,173.0,67.8,7.9,81.0,123,46.5,17.6,58.0,245.0
2869,37,M,168.8,73.1,14.3,61.0,100,48.9,25.3,54.0,268.0
8299,36,M,178.0,77.52,13.3,79.0,133,53.9,17.0,62.0,273.0
7522,63,F,152.7,50.0,21.2,87.0,153,31.4,21.6,17.0,135.0
7601,64,F,158.0,61.9,34.2,68.0,123,24.5,23.5,38.0,126.0
11463,37,M,181.3,81.3,15.1,90.0,151,55.6,31.4,53.0,273.0
242,32,M,168.0,69.8,21.9,88.0,127,50.9,26.3,68.0,248.0
4130,24,F,164.1,49.38,19.1,69.0,112,28.5,21.1,46.0,171.0
6740,27,M,170.5,66.6,12.4,84.0,136,42.2,28.6,52.0,261.0
10352,22,F,167.7,57.3,22.5,69.0,132,33.7,24.2,50.0,174.0
12727,30,F,165.4,57.7,24.8,73.0,135,30.0,25.9,45.0,188.0
7998,24,F,166.8,53.5,24.5,71.0,113,24.3,23.6,43.0,158.0
11370,23,F,160.5,49.7,21.6532,62.0,109,29.7,33.9,57.0,189.0
10541,31,M,181.2,86.8,20.7,60.0,126,58.2,18.4,50.0,238.0
11169,36,F,154.7,52.4,22.1,74.0,118,29.4,22.5,60.0,149.0
11021,35,M,170.6,71.36,18.7,90.0,134,47.0,30.0,48.0,241.0
1480,31,F,168.9,64.6,23.3,72.0,126,36.8,29.3,34.0,200.0
6544,30,M,169.0,66.0,9.7,81.0,142,47.6,26.0,57.0,259.0
8205,23,F,162.5,51.1,28.5,78.0,118,19.3,28.8,44.0,188.0
12033,64,M,170.3,77.7,26.5,92.0,159,44.6,12.5,38.0,223.0
7872,30,F,170.3,61.2,17.6,61.0,113,36.2,24.1,50.0,181.0
1181,27,M,180.6,77.46,7.6,54.0,114,55.9,15.6,61.0,252.0
5722,42,M,158.7,54.7,23.0,93.0,145,35.0,16.1,45.0,208.0
11641,21,F,167.3,82.3,31.7,52.0,127,42.7,21.9,41.0,172.0
5729,57,M,169.6,72.2,21.9,94.0,150,45.4,19.2,53.0,215.0
1515,28,F,163.0,60.9,30.0,53.0,112,32.8,27.1,44.0,188.0
458,52,M,163.4,61.3,16.9,82.0,139,39.3,19.5,51.0,203.0
4836,61,F,161.2,59.2,22.8,92.0,140,33.4,26.2,37.0,178.0
4631,49,M,165.6,68.64,23.3,86.0,136,47.5,21.8,49.0,188.0
9637,61,M,174.5,80.76,28.1,78.0,119,43.7,15.7,33.0,204.0
444,46,M,176.1,69.2,11.3,81.0,151,48.1,16.3,42.0,238.0
9399,25,F,168.1,53.9,18.2,70.0,125,35.5,26.5,46.0,185.0
8678,61,M,172.6,73.0,20.4,72.0,114,40.9,15.0,37.0,188.0
5003,22,F,161.6,52.6,27.6,83.0,128,27.3,24.6,43.0,175.0
6053,43,M,174.0,64.8,13.0,83.0,136,45.9,15.1,62.0,235.0
10732,26,F,164.7,61.1,26.7,70.0,108,32.9,22.2,42.0,197.0
5233,60,M,166.8,54.2,13.2,88.0,146,44.3,15.7,45.0,191.0
5734,60,M,163.7,72.7,28.1,83.0,180,40.5,23.0,38.0,185.0
1475,58,F,168.4,59.0,23.4,65.0,119,26.3,23.9,28.0,130.0
4202,30,F,164.4,52.7,19.9,88.0,120,27.1,29.3,42.0,183.0
967,21,F,171.5,52.5,22.7,74.0,120,32.8,20.7,41.0,185.0
11766,34,F,155.8,44.5,21.2,74.0,115,23.6,21.3,35.0,162.0
508,28,F,160.6,53.3,22.4,89.0,141,26.4,19.0,52.0,157.0
12779,23,F,166.1,51.7,20.7,66.0,123,26.3,22.5,49.0,197.0
3054,28,F,152.6,48.1,26.0,87.0,130,26.9,24.5,42.0,129.0
12478,63,M,173.3,73.8,18.9,84.0,153,49.4,13.3,32.0,186.0
2779,21,M,164.7,69.0,14.4,83.0,112,46.8,27.0,57.0,234.0
11303,23,F,161.5,56.9,25.5,82.0,123,31.0,20.9,45.0,188.0
7397,60,F,152.3,52.5,26.5,67.0,156,28.3,24.9,28.0,159.0
4455,33,M,175.5,68.6,17.9,76.0,141,36.2,20.1,50.0,218.0
6541,23,M,180.7,82.1,16.2,89.0,150,44.8,19.7,58.0,237.0
471,56,M,171.4,75.0,23.5,80.0,154,44.9,18.7,36.0,180.0
1070,28,M,182.0,78.0,9.8,57.0,119,42.8,26.1,52.0,221.0
3813,60,M,166.5,60.9,22.5,103.0,140,37.3,17.4,42.0,205.0
10357,39,M,166.6,66.0,18.3,66.0,125,41.5,14.6,49.0,223.0
5764,21,F,158.7,60.7,29.7,78.0,117,28.7,21.8,40.0,174.0
1536,43,F,167.0,54.9,17.4,66.0,109,28.4,21.5,39.0,180.0
11555,40,M,176.5,66.88,16.8,81.0,138,41.7,15.0,52.0,212.0
5826,64,M,172.0,67.9,15.9,76.0,135,34.3,22.5,51.0,186.0
8949,36,F,163.3,59.7,22.1,86.0,142,39.6,31.2,59.0,183.0
9041,23,M,166.6,66.9,15.6,77.0,127,48.0,29.0,59.0,237.0
9968,23,F,157.0,45.84,18.2,71.0,119,22.6,28.4,51.0,170.0
9599,24,F,164.3,52.9,24.0,69.0,127,27.8,21.0,43.0,172.0
1986,59,M,173.0,67.4,20.9,86.0,160,40.5,14.9,41.0,208.0
310,39,F,159.3,50.6,30.8,78.0,128,25.2,19.6,32.0,167.0
12576,45,M,170.4,71.08,17.9,80.0,125,41.3,14.0,57.0,225.0
6032,24,F,173.0,62.5,19.8,74.0,120,36.3,24.7,46.0,195.0
10230,37,M,174.9,84.0,19.4,89.0,140,47.4,19.1,73.0,222.0
4212,25,F,153.4,51.1,23.9,60.0,110,27.0,23.9,39.0,179.0
7402,31,M,173.7,78.4,25.4,98.0,140,52.3,14.8,56.0,218.0
9300,64,F,160.6,50.1,20.5,64.0,99,35.7,22.0,55.0,170.0
6920,48,M,170.5,66.5,23.2,81.0,138,45.6,15.6,42.0,212.0
13066,54,F,161.0,51.86,29.9,88.0,154,22.1,23.0,36.0,148.0
663,27,F,174.4,64.4,29.1,81.0,109,34.0,21.5,45.0,156.0
